TRANSACTION_DATE,QUANTITY,STORE_ID,DISCOUNT_PERCENT,PRODUCT_ID,TRANSACTION_ID,CLEAN_QUANTITY,CLEAN_DISCOUNT,STD_DATE,LKP_PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,COST_PRICE,UNIT_PRICE,O_STORE_ID_STR,LKP_STORE_ID,STORE_NAME,CITY,STATE,NET_REVENUE
08-01-2025,3,102,0,P_049,111021,3,0,04-08-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,102,102,Store 102,Gurugram,HR,1324.29
09-01-2025,5,104,0,P_025,111021,5,0,04-08-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,104,104,Store 104,Bengaluru,KA,723.05
10-01-2025,4,107,10,P_001,111022,4,10,04-09-2024,P_001,Product 001,Home,BrandD,291.46,482.98,107,107,Store 107,Mumbai,MH,1738.73
11-01-2025,3,106,10,P_031,111023,3,10,04-04-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,106,106,Store 106,Pune,MH,339.2
12-01-2025,4,103,10,P_049,111038,4,10,04-04-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,103,103,Store 103,Delhi,DL,1589.15
13-01-2025,4,106,0,P_048,111042,4,0,04-05-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,1401.76
14-01-2025,1,108,10,P_009,111045,1,10,04-02-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,108,108,Store 108,Chennai,TN,138.43
15-01-2025,3,103,0,P_025,111050,3,0,04-02-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,103,103,Store 103,Delhi,DL,433.83
16-01-2025,5,104,10,P_024,111050,5,10,04-02-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,104,104,Store 104,Bengaluru,KA,1348.83
17-01-2025,3,107,0,P_009,111054,3,0,04-04-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,107,107,Store 107,Mumbai,MH,461.43
18-01-2025,2,102,0,P_004,111056,2,0,04-02-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,102,102,Store 102,Gurugram,HR,310.34
19-01-2025,3,103,10,P_045,111058,3,10,04-10-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,103,103,Store 103,Delhi,DL,295.65
20-01-2025,3,102,10,P_017,111065,3,10,04-04-2024,P_017,Product 017,Home,BrandB,314.84,458.33,102,102,Store 102,Gurugram,HR,1237.49
21-01-2025,2,104,10,P_040,111068,2,10,04-10-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,104,104,Store 104,Bengaluru,KA,514.82
22-01-2025,5,104,10,P_020,111071,5,10,04-03-2024,P_020,Product 020,Home,BrandB,33.73,56.75,104,104,Store 104,Bengaluru,KA,255.37
23-01-2025,2,103,10,P_012,111076,2,10,04-05-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,103,103,Store 103,Delhi,DL,645.41
24-01-2025,4,108,0,P_019,111078,4,0,04-09-2024,P_019,Product 019,Electronics,BrandB,170.91,230.23,108,108,Store 108,Chennai,TN,920.92
25-01-2025,1,107,10,P_009,111090,1,10,04-02-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,107,107,Store 107,Mumbai,MH,138.43
26-01-2025,5,103,10,P_001,111099,5,10,05-08-2024,P_001,Product 001,Home,BrandD,291.46,482.98,103,103,Store 103,Delhi,DL,2173.41
27-01-2025,3,105,10,P_048,111100,3,10,05-08-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,105,105,Store 105,Hyderabad,TS,946.19
28-01-2025,3,107,0,P_002,111102,3,0,05-12-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,107,107,Store 107,Mumbai,MH,922.35
29-01-2025,1,108,10,P_048,111113,1,10,05-01-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,108,108,Store 108,Chennai,TN,315.4
30-01-2025,2,105,0,P_046,111117,2,0,05-09-2024,P_046,Product 046,Electronics,BrandB,276,472,105,105,Store 105,Hyderabad,TS,944
31-01-2025,4,104,10,P_050,111128,4,10,05-08-2024,P_050,Product 050,Home,BrandB,202.07,315.93,104,104,Store 104,Bengaluru,KA,1137.35
01-02-2025,1,104,10,P_015,111130,1,10,05-04-2024,P_015,Product 015,Home,BrandD,281.43,463.89,104,104,Store 104,Bengaluru,KA,417.5
02-02-2025,2,104,10,P_021,111132,2,10,05-10-2024,P_021,Product 021,Grocery,BrandD,112.23,191.7,104,104,Store 104,Bengaluru,KA,345.06
03-02-2025,2,101,0,P_042,111136,2,0,05-10-2024,P_042,Product 042,Electronics,BrandD,54.28,78.27,101,101,Store 101,Noida,UP,156.54
04-02-2025,3,106,10,P_033,111145,3,10,05-01-2024,P_033,Product 033,Home,BrandC,17.69,29.81,106,106,Store 106,Pune,MH,80.49
05-02-2025,2,103,10,P_011,111159,2,10,05-04-2024,P_011,Product 011,Home,BrandA,63.95,107.43,103,103,Store 103,Delhi,DL,193.37
06-02-2025,4,105,0,P_007,111162,4,0,05-12-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,105,105,Store 105,Hyderabad,TS,869.88
07-02-2025,3,102,0,P_044,111166,3,0,05-12-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,102,102,Store 102,Gurugram,HR,823.56
08-02-2025,3,101,10,P_047,111168,3,10,05-06-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,101,101,Store 101,Noida,UP,819.29
09-02-2025,5,102,10,P_046,111169,5,10,05-01-2024,P_046,Product 046,Electronics,BrandB,276,472,102,102,Store 102,Gurugram,HR,2124
10-02-2025,3,103,10,P_045,111176,3,10,05-10-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,103,103,Store 103,Delhi,DL,295.65
11-02-2025,3,101,10,P_020,111181,3,10,05-11-2024,P_020,Product 020,Home,BrandB,33.73,56.75,101,101,Store 101,Noida,UP,153.22
12-02-2025,5,102,10,P_010,111181,5,10,05-11-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,102,102,Store 102,Gurugram,HR,76.05
13-02-2025,2,106,0,P_022,111185,2,0,05-12-2024,P_022,Product 022,Sports,BrandB,188.76,337.73,106,106,Store 106,Pune,MH,675.46
14-02-2025,3,106,10,P_029,111192,3,10,05-10-2024,P_029,Product 029,Home,BrandB,316.8,425.97,106,106,Store 106,Pune,MH,1150.12
15-02-2025,1,105,0,P_008,111220,1,0,05-08-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,105,105,Store 105,Hyderabad,TS,203.49
16-02-2025,5,108,10,P_049,111221,5,10,05-11-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,108,108,Store 108,Chennai,TN,1986.43
17-02-2025,4,103,10,P_039,111222,4,10,05-08-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,103,103,Store 103,Delhi,DL,874.55
18-02-2025,2,103,0,P_024,111229,2,0,05-02-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,103,103,Store 103,Delhi,DL,599.48
19-02-2025,1,103,10,P_027,111230,1,10,05-08-2024,P_027,Product 027,Clothing,BrandD,116.38,197.63,103,103,Store 103,Delhi,DL,177.87
20-02-2025,4,101,10,P_040,111240,4,10,05-02-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,101,101,Store 101,Noida,UP,1029.64
21-02-2025,5,107,0,P_022,111243,5,0,05-01-2024,P_022,Product 022,Sports,BrandB,188.76,337.73,107,107,Store 107,Mumbai,MH,1688.65
22-02-2025,1,105,0,P_016,111245,1,0,05-03-2024,P_016,Product 016,Grocery,BrandB,183.48,329.03,105,105,Store 105,Hyderabad,TS,329.03
23-02-2025,4,105,10,P_002,111258,4,10,05-07-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,105,105,Store 105,Hyderabad,TS,1106.82
24-02-2025,2,102,0,P_015,111262,2,0,05-10-2024,P_015,Product 015,Home,BrandD,281.43,463.89,102,102,Store 102,Gurugram,HR,927.78
25-02-2025,4,105,10,P_010,111262,4,10,05-10-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,105,105,Store 105,Hyderabad,TS,60.84
26-02-2025,2,107,10,P_003,111262,2,10,05-10-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,107,107,Store 107,Mumbai,MH,261.43
27-02-2025,3,103,0,P_005,111263,3,0,05-04-2024,P_005,Product 005,Sports,BrandD,58.75,90.98,103,103,Store 103,Delhi,DL,272.94
28-02-2025,1,107,0,P_004,111263,1,0,05-04-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,107,107,Store 107,Mumbai,MH,155.17
01-03-2025,2,101,0,P_046,111267,2,0,05-10-2024,P_046,Product 046,Electronics,BrandB,276,472,101,101,Store 101,Noida,UP,944
02-03-2025,5,104,10,P_037,111275,5,10,05-05-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,104,104,Store 104,Bengaluru,KA,489.78
03-03-2025,4,103,0,P_029,111277,4,0,05-05-2024,P_029,Product 029,Home,BrandB,316.8,425.97,103,103,Store 103,Delhi,DL,1703.88
04-03-2025,3,101,10,P_039,111280,3,10,05-04-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,101,101,Store 101,Noida,UP,655.91
05-03-2025,4,106,0,P_006,111280,4,0,05-04-2024,P_006,Product 006,Grocery,BrandA,14.29,17.66,106,106,Store 106,Pune,MH,70.64
06-03-2025,3,102,0,P_030,111283,3,0,05-10-2024,P_030,Product 030,Home,BrandB,272.48,363.65,102,102,Store 102,Gurugram,HR,1090.95
07-03-2025,4,107,10,P_007,111283,4,10,05-10-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,107,107,Store 107,Mumbai,MH,782.89
08-03-2025,5,107,0,P_037,111290,5,0,05-08-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,107,107,Store 107,Mumbai,MH,544.2
09-03-2025,4,101,0,P_002,111291,4,0,05-11-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,101,101,Store 101,Noida,UP,1229.8
10-03-2025,1,104,10,P_002,111293,1,10,05-07-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,104,104,Store 104,Bengaluru,KA,276.7
11-03-2025,4,105,10,P_005,111303,4,10,05-05-2024,P_005,Product 005,Sports,BrandD,58.75,90.98,105,105,Store 105,Hyderabad,TS,327.53
12-03-2025,5,103,10,P_035,111307,5,10,05-01-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,103,103,Store 103,Delhi,DL,289.53
13-03-2025,2,104,0,P_001,111324,2,0,05-04-2024,P_001,Product 001,Home,BrandD,291.46,482.98,104,104,Store 104,Bengaluru,KA,965.96
14-03-2025,2,101,0,P_039,111328,2,0,05-05-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,101,101,Store 101,Noida,UP,485.86
15-03-2025,3,108,0,P_028,111337,3,0,05-10-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,108,108,Store 108,Chennai,TN,1458.42
16-03-2025,4,105,0,P_010,111375,4,0,05-12-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,105,105,Store 105,Hyderabad,TS,67.6
17-03-2025,3,106,0,P_036,111380,3,0,05-12-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,106,106,Store 106,Pune,MH,675.81
18-03-2025,1,107,10,P_035,111380,1,10,05-12-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,107,107,Store 107,Mumbai,MH,57.91
19-03-2025,3,105,0,P_041,111388,3,0,05-10-2024,P_041,Product 041,Home,BrandB,230.38,350.8,105,105,Store 105,Hyderabad,TS,1052.4
20-03-2025,5,107,0,P_003,111392,5,0,05-08-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,107,107,Store 107,Mumbai,MH,726.2
21-03-2025,4,102,0,P_015,111393,4,0,05-01-2024,P_015,Product 015,Home,BrandD,281.43,463.89,102,102,Store 102,Gurugram,HR,1855.56
22-03-2025,1,102,10,P_002,111399,1,10,05-05-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,102,102,Store 102,Gurugram,HR,276.7
23-03-2025,3,105,0,P_020,111399,3,0,05-05-2024,P_020,Product 020,Home,BrandB,33.73,56.75,105,105,Store 105,Hyderabad,TS,170.25
24-03-2025,2,107,0,P_050,111402,2,0,05-09-2024,P_050,Product 050,Home,BrandB,202.07,315.93,107,107,Store 107,Mumbai,MH,631.86
25-03-2025,5,103,0,P_050,111411,5,0,05-02-2024,P_050,Product 050,Home,BrandB,202.07,315.93,103,103,Store 103,Delhi,DL,1579.65
26-03-2025,1,108,0,P_043,111414,1,0,05-10-2024,P_043,Product 043,Home,BrandA,216.59,306.16,108,108,Store 108,Chennai,TN,306.16
27-03-2025,2,107,0,P_029,111422,2,0,05-03-2024,P_029,Product 029,Home,BrandB,316.8,425.97,107,107,Store 107,Mumbai,MH,851.94
28-03-2025,2,103,10,P_047,111425,2,10,05-10-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,103,103,Store 103,Delhi,DL,546.19
29-03-2025,1,105,0,P_024,111429,1,0,05-09-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,105,105,Store 105,Hyderabad,TS,299.74
30-03-2025,1,101,10,P_012,111440,1,10,05-12-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,101,101,Store 101,Noida,UP,322.7
31-03-2025,1,106,0,P_001,111442,1,0,05-07-2024,P_001,Product 001,Home,BrandD,291.46,482.98,106,106,Store 106,Pune,MH,482.98
01-04-2025,1,108,10,P_020,111443,1,10,05-06-2024,P_020,Product 020,Home,BrandB,33.73,56.75,108,108,Store 108,Chennai,TN,51.07
02-04-2025,5,104,10,P_030,111450,5,10,05-12-2024,P_030,Product 030,Home,BrandB,272.48,363.65,104,104,Store 104,Bengaluru,KA,1636.42
03-04-2025,5,101,0,P_047,111472,5,0,05-04-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,101,101,Store 101,Noida,UP,1517.2
04-04-2025,2,103,10,P_012,111475,2,10,05-08-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,103,103,Store 103,Delhi,DL,645.41
05-04-2025,4,108,10,P_007,111479,4,10,05-09-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,108,108,Store 108,Chennai,TN,782.89
06-04-2025,5,106,0,P_004,111486,5,0,05-02-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,106,106,Store 106,Pune,MH,775.85
07-04-2025,3,101,10,P_018,111491,3,10,05-03-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,101,101,Store 101,Noida,UP,1151.6
08-04-2025,3,107,10,P_031,111495,3,10,05-08-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,107,107,Store 107,Mumbai,MH,339.2
09-04-2025,2,105,0,P_010,111501,2,0,05-02-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,105,105,Store 105,Hyderabad,TS,33.8
10-04-2025,2,102,10,P_010,111502,2,10,05-05-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,102,102,Store 102,Gurugram,HR,30.42
11-04-2025,1,105,10,P_035,111509,1,10,05-01-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,105,105,Store 105,Hyderabad,TS,57.91
12-04-2025,4,108,0,P_045,111514,4,0,05-07-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,108,108,Store 108,Chennai,TN,438
13-04-2025,5,104,0,P_024,111515,5,0,05-12-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,104,104,Store 104,Bengaluru,KA,1498.7
14-04-2025,2,104,10,P_022,111520,2,10,05-07-2024,P_022,Product 022,Sports,BrandB,188.76,337.73,104,104,Store 104,Bengaluru,KA,607.91
15-04-2025,3,103,0,P_009,111522,3,0,05-06-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,103,103,Store 103,Delhi,DL,461.43
16-04-2025,1,106,0,P_004,111525,1,0,05-02-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,106,106,Store 106,Pune,MH,155.17
17-04-2025,2,103,10,P_022,111530,2,10,05-03-2024,P_022,Product 022,Sports,BrandB,188.76,337.73,103,103,Store 103,Delhi,DL,607.91
18-04-2025,1,108,10,P_010,111533,1,10,05-05-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,108,108,Store 108,Chennai,TN,15.21
19-04-2025,3,108,0,P_049,111537,3,0,05-04-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,108,108,Store 108,Chennai,TN,1324.29
20-04-2025,2,107,0,P_045,111544,2,0,05-02-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,107,107,Store 107,Mumbai,MH,219
21-04-2025,5,102,10,P_047,111554,5,10,06-07-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,102,102,Store 102,Gurugram,HR,1365.48
22-04-2025,3,102,0,P_011,111558,3,0,06-06-2024,P_011,Product 011,Home,BrandA,63.95,107.43,102,102,Store 102,Gurugram,HR,322.29
23-04-2025,2,105,10,P_039,111558,2,10,06-06-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,105,105,Store 105,Hyderabad,TS,437.27
24-04-2025,5,102,10,P_008,111565,5,10,06-12-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,102,102,Store 102,Gurugram,HR,915.7
25-04-2025,5,108,10,P_001,111565,5,10,06-12-2024,P_001,Product 001,Home,BrandD,291.46,482.98,108,108,Store 108,Chennai,TN,2173.41
26-04-2025,3,106,0,P_025,111567,3,0,06-06-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,106,106,Store 106,Pune,MH,433.83
27-04-2025,1,102,10,P_036,111574,1,10,06-07-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,102,102,Store 102,Gurugram,HR,202.74
28-04-2025,2,102,0,P_046,111574,2,0,06-07-2024,P_046,Product 046,Electronics,BrandB,276,472,102,102,Store 102,Gurugram,HR,944
29-04-2025,5,105,0,P_026,111579,5,0,06-12-2024,P_026,Product 026,Clothing,BrandB,148.98,285.01,105,105,Store 105,Hyderabad,TS,1425.05
30-04-2025,2,103,0,P_018,111582,2,0,06-10-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,103,103,Store 103,Delhi,DL,853.04
01-05-2025,5,108,0,P_028,111585,5,0,06-04-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,108,108,Store 108,Chennai,TN,2430.7
02-05-2025,4,108,0,P_030,111586,4,0,06-03-2024,P_030,Product 030,Home,BrandB,272.48,363.65,108,108,Store 108,Chennai,TN,1454.6
03-05-2025,2,105,0,P_018,111589,2,0,06-04-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,105,105,Store 105,Hyderabad,TS,853.04
04-05-2025,3,102,10,P_041,111593,3,10,06-07-2024,P_041,Product 041,Home,BrandB,230.38,350.8,102,102,Store 102,Gurugram,HR,947.16
05-05-2025,2,105,0,P_045,111595,2,0,06-10-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,105,105,Store 105,Hyderabad,TS,219
06-05-2025,3,108,0,P_010,111595,3,0,06-10-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,108,108,Store 108,Chennai,TN,50.7
07-05-2025,1,104,0,P_018,111596,1,0,06-04-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,104,104,Store 104,Bengaluru,KA,426.52
08-05-2025,3,108,10,P_011,111598,3,10,06-07-2024,P_011,Product 011,Home,BrandA,63.95,107.43,108,108,Store 108,Chennai,TN,290.06
09-05-2025,2,102,0,P_020,111599,2,0,06-10-2024,P_020,Product 020,Home,BrandB,33.73,56.75,102,102,Store 102,Gurugram,HR,113.5
10-05-2025,2,105,0,P_003,111602,2,0,06-12-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,105,105,Store 105,Hyderabad,TS,290.48
11-05-2025,1,101,0,P_026,111618,1,0,06-07-2024,P_026,Product 026,Clothing,BrandB,148.98,285.01,101,101,Store 101,Noida,UP,285.01
12-05-2025,2,106,10,P_003,111623,2,10,06-03-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,106,106,Store 106,Pune,MH,261.43
13-05-2025,1,106,10,P_048,111623,1,10,06-03-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,315.4
14-05-2025,5,102,0,P_012,111624,5,0,06-03-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,102,102,Store 102,Gurugram,HR,1792.8
15-05-2025,5,104,0,P_002,111631,5,0,06-07-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,104,104,Store 104,Bengaluru,KA,1537.25
16-05-2025,4,103,10,P_028,111632,4,10,06-05-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,103,103,Store 103,Delhi,DL,1750.1
17-05-2025,3,108,10,P_041,111633,3,10,06-02-2024,P_041,Product 041,Home,BrandB,230.38,350.8,108,108,Store 108,Chennai,TN,947.16
18-05-2025,2,104,0,P_025,111648,2,0,06-04-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,104,104,Store 104,Bengaluru,KA,289.22
19-05-2025,1,108,10,P_017,111648,1,10,06-04-2024,P_017,Product 017,Home,BrandB,314.84,458.33,108,108,Store 108,Chennai,TN,412.5
20-05-2025,5,108,10,P_048,111651,5,10,06-04-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,108,108,Store 108,Chennai,TN,1576.98
21-05-2025,4,107,10,P_049,111654,4,10,06-11-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,107,107,Store 107,Mumbai,MH,1589.15
22-05-2025,3,107,10,P_026,111657,3,10,06-06-2024,P_026,Product 026,Clothing,BrandB,148.98,285.01,107,107,Store 107,Mumbai,MH,769.53
23-05-2025,4,105,10,P_039,111659,4,10,06-11-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,105,105,Store 105,Hyderabad,TS,874.55
24-05-2025,4,107,10,P_044,111659,4,10,06-11-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,107,107,Store 107,Mumbai,MH,988.27
25-05-2025,1,108,10,P_049,111662,1,10,06-01-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,108,108,Store 108,Chennai,TN,397.29
26-05-2025,2,101,0,P_034,111671,2,0,06-04-2024,P_034,Product 034,Electronics,BrandD,301.56,358.22,101,101,Store 101,Noida,UP,716.44
27-05-2025,5,103,0,P_036,111671,5,0,06-04-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,103,103,Store 103,Delhi,DL,1126.35
28-05-2025,2,102,0,P_019,111674,2,0,06-03-2024,P_019,Product 019,Electronics,BrandB,170.91,230.23,102,102,Store 102,Gurugram,HR,460.46
29-05-2025,2,105,10,P_041,111678,2,10,06-01-2024,P_041,Product 041,Home,BrandB,230.38,350.8,105,105,Store 105,Hyderabad,TS,631.44
30-05-2025,3,108,10,P_010,111678,3,10,06-01-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,108,108,Store 108,Chennai,TN,45.63
31-05-2025,3,106,10,P_006,111679,3,10,06-12-2024,P_006,Product 006,Grocery,BrandA,14.29,17.66,106,106,Store 106,Pune,MH,47.68
01-06-2025,5,108,10,P_044,111679,5,10,06-12-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,108,108,Store 108,Chennai,TN,1235.34
02-06-2025,5,104,10,P_040,111681,5,10,06-06-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,104,104,Store 104,Bengaluru,KA,1287.04
03-06-2025,1,108,10,P_027,111681,1,10,06-06-2024,P_027,Product 027,Clothing,BrandD,116.38,197.63,108,108,Store 108,Chennai,TN,177.87
04-06-2025,4,108,0,P_034,111685,4,0,06-06-2024,P_034,Product 034,Electronics,BrandD,301.56,358.22,108,108,Store 108,Chennai,TN,1432.88
05-06-2025,1,101,10,P_049,111689,1,10,06-03-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,101,101,Store 101,Noida,UP,397.29
06-06-2025,2,103,0,P_012,111689,2,0,06-03-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,103,103,Store 103,Delhi,DL,717.12
07-06-2025,2,106,0,P_048,111693,2,0,06-07-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,700.88
08-06-2025,4,101,0,P_024,111694,4,0,06-04-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,101,101,Store 101,Noida,UP,1198.96
09-06-2025,3,101,0,P_023,111696,3,0,06-05-2024,P_023,Product 023,Home,BrandA,193.9,336.3,101,101,Store 101,Noida,UP,1008.9
10-06-2025,2,105,10,P_050,111706,2,10,06-07-2024,P_050,Product 050,Home,BrandB,202.07,315.93,105,105,Store 105,Hyderabad,TS,568.67
11-06-2025,5,108,10,P_012,111712,5,10,06-08-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,108,108,Store 108,Chennai,TN,1613.52
12-06-2025,1,107,0,P_046,111714,1,0,06-10-2024,P_046,Product 046,Electronics,BrandB,276,472,107,107,Store 107,Mumbai,MH,472
13-06-2025,3,107,0,P_024,111716,3,0,06-01-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,107,107,Store 107,Mumbai,MH,899.22
14-06-2025,1,102,10,P_007,111721,1,10,06-12-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,102,102,Store 102,Gurugram,HR,195.72
15-06-2025,4,104,10,P_001,111724,4,10,06-05-2024,P_001,Product 001,Home,BrandD,291.46,482.98,104,104,Store 104,Bengaluru,KA,1738.73
16-06-2025,4,104,0,P_033,111728,4,0,06-07-2024,P_033,Product 033,Home,BrandC,17.69,29.81,104,104,Store 104,Bengaluru,KA,119.24
17-06-2025,2,106,0,P_001,111736,2,0,06-05-2024,P_001,Product 001,Home,BrandD,291.46,482.98,106,106,Store 106,Pune,MH,965.96
18-06-2025,5,108,0,P_031,111741,5,0,06-09-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,108,108,Store 108,Chennai,TN,628.15
19-06-2025,3,106,10,P_015,111742,3,10,06-02-2024,P_015,Product 015,Home,BrandD,281.43,463.89,106,106,Store 106,Pune,MH,1252.5
20-06-2025,1,106,0,P_049,111753,1,0,06-02-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,106,106,Store 106,Pune,MH,441.43
21-06-2025,5,103,0,P_048,111756,5,0,06-06-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,103,103,Store 103,Delhi,DL,1752.2
22-06-2025,5,103,0,P_037,111757,5,0,06-07-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,103,103,Store 103,Delhi,DL,544.2
23-06-2025,3,104,0,P_025,111773,3,0,06-09-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,104,104,Store 104,Bengaluru,KA,433.83
24-06-2025,5,101,10,P_019,111780,5,10,06-07-2024,P_019,Product 019,Electronics,BrandB,170.91,230.23,101,101,Store 101,Noida,UP,1036.03
25-06-2025,4,101,10,P_010,111786,4,10,06-01-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,101,101,Store 101,Noida,UP,60.84
26-06-2025,2,107,0,P_014,111788,2,0,06-09-2024,P_014,Product 014,Grocery,BrandD,191.33,306.92,107,107,Store 107,Mumbai,MH,613.84
27-06-2025,5,103,0,P_013,111793,5,0,06-08-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,103,103,Store 103,Delhi,DL,1985.95
28-06-2025,4,106,10,P_047,111793,4,10,06-08-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,106,106,Store 106,Pune,MH,1092.38
29-06-2025,5,101,10,P_024,111797,5,10,06-01-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,101,101,Store 101,Noida,UP,1348.83
30-06-2025,4,106,0,P_048,111797,4,0,06-01-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,1401.76
